"","Site","Bout","Date","Duration","SampRate","Stereo","BIO","ACI","NDSI","ADI","AEI","H","M"
"357","AR-2B","Bout 8","57O_0+1_20220719_044000.wav",300,24000,FALSE,30.6363866834373,9150.3310346999,0.992425042460752,2.394075,0.046766,0.815728067311016,1.97567850550095e-05
"358","AR-2B","Bout 8","57O_0+1_20220719_054000.wav",300,24000,FALSE,35.2459716555682,9120.70934710845,0.991019155749882,2.395253,0.038832,0.810747898311215,1.65990909315929e-05
"359","AR-2B","Bout 8","57O_0+1_20220719_064000.wav",300,24000,FALSE,45.3184840958504,9020.09688551652,0.981152667073025,2.395263,0.036101,0.863847206895637,1.43671552565211e-05
"360","AR-2B","Bout 8","57O_0+1_20220719_074000.wav",300,24000,FALSE,49.4359365165644,8935.65156880709,0.985472775964769,2.394089,0.049149,0.870668628401867,1.4678570592263e-05
"361","AR-3A","Bout 8","TTPOINT7_0+1_20220718_162000.wav",300,24000,FALSE,60.039039357876,10342.4003771182,-0.245198065951188,1.067592,0.794027,0.725770171908878,1.64247937177486e-05
"362","AR-3A","Bout 8","TTPOINT7_0+1_20220718_172000.wav",300,24000,FALSE,46.3481051900245,9103.47676651175,0.87480966482301,1.988771,0.487513,0.905791152470723,1.05922595866463e-05
"363","AR-3A","Bout 8","TTPOINT7_0+1_20220718_182000.wav",300,24000,FALSE,44.4440592410585,9019.89128185489,0.982736878488518,2.394411,0.039626,0.885835975085126,1.63330632969406e-05
"364","AR-3A","Bout 8","TTPOINT7_0+1_20220718_192000.wav",300,24000,FALSE,48.6216711484332,9321.97008268287,0.12516977491934,1.831356,0.565957,0.888653137783253,7.05682723298269e-06
"365","AR-3A","Bout 8","TTPOINT7_0+1_20220718_202000.wav",300,24000,FALSE,54.9767611649314,8631.57237435726,0.986497016014182,2.393244,0.049396,0.911837560271525,1.78645327918582e-05
"366","AR-3A","Bout 8","TTPOINT7_0+1_20220719_034000.wav",300,24000,FALSE,70.2483105968497,9125.93404555717,0.993722496566543,2.228735,0.299222,0.90819009390345,2.88581212835462e-05
"367","AR-3A","Bout 8","TTPOINT7_0+1_20220719_044000.wav",300,24000,FALSE,60.3719450523118,9168.41324291578,0.996989278143317,2.394207,0.040719,0.880673843635631,2.72159190350809e-05
"368","AR-3A","Bout 8","TTPOINT7_0+1_20220719_054000.wav",300,24000,FALSE,64.2628620938171,8980.11720076146,0.996821367500442,2.392011,0.058122,0.903167836718685,2.60546206293181e-05
"369","AR-3A","Bout 8","TTPOINT7_0+1_20220719_064000.wav",300,24000,FALSE,69.7953136726278,9304.95376655555,0.995810355902754,2.261596,0.277336,0.88047489860912,2.42513021346574e-05
"370","AR-3A","Bout 8","TTPOINT7_0+1_20220719_074000.wav",300,24000,FALSE,76.7194867013584,9251.00141618369,0.991975987059007,2.391399,0.063026,0.871914983950801,2.81329519371649e-05
"371","AR-3A","Bout 8","TTPOINT7_0+1_20220719_162000.wav",300,24000,FALSE,46.7091415481517,9620.62017926175,-0.0802559363733568,1.84662,0.56153,0.834683880664589,7.10052825890417e-06
"372","AR-3A","Bout 8","TTPOINT7_0+1_20220719_172000.wav",300,24000,FALSE,37.4272585592949,9123.63059971973,0.888195203091265,2.391807,0.061375,0.901406427739848,1.16799694707183e-05
"373","AR-3A","Bout 8","TTPOINT7_0+1_20220719_182000.wav",300,24000,FALSE,42.2914839009453,9120.11298012816,0.723754078710867,2.306781,0.236735,0.903058443364946,1.22156512444662e-05
"374","AR-3A","Bout 8","TTPOINT7_0+1_20220719_192000.wav",300,24000,FALSE,48.2882644968884,8966.97210233539,0.828439321493413,2.390363,0.068963,0.894440246535014,1.52730102570912e-05
"375","AR-3A","Bout 8","TTPOINT7_0+1_20220719_202000.wav",300,24000,FALSE,57.1863303659226,8989.20888846702,0.986876873438159,2.394384,0.039398,0.922242297121795,1.3281717168198e-05
"376","AR-3A","Bout 8","TTPOINT7_0+1_20220720_034000.wav",300,24000,FALSE,69.2015553008929,9277.16674338312,0.99663344629589,2.393679,0.043663,0.901560602081828,2.78681892112443e-05
"377","AR-3A","Bout 8","TTPOINT7_0+1_20220720_044000.wav",300,24000,FALSE,71.5572426966057,8997.11983150646,0.99627908993306,2.394295,0.03663,0.923711045057558,2.45642855301206e-05
"378","AR-3A","Bout 8","TTPOINT7_0+1_20220720_054000.wav",300,24000,FALSE,58.3274986794689,9194.76769278887,0.996216429732888,2.383974,0.092546,0.889881496845269,2.25730449049694e-05
"379","AR-3A","Bout 8","TTPOINT7_0+1_20220720_064000.wav",300,24000,FALSE,71.9109069799227,9480.49830847028,0.991971334558819,1.808467,0.552519,0.858923100298531,3.19591979396e-05
"380","AR-3A","Bout 8","TTPOINT7_0+1_20220720_074000.wav",300,24000,FALSE,72.0294701919444,9461.76845026575,0.992623696122356,2.388116,0.07807,0.881623221189056,2.53778546094283e-05
"381","AR-3A","Bout 8","TTPOINT7_0+1_20220720_161900.wav",300,24000,FALSE,40.1046419294218,8995.66778575107,0.603381662791902,1.876329,0.537459,0.928958939234959,8.18910193085784e-06
"382","AR-3B","Bout 8","MINI4_20220718_173000.wav",300,24000,FALSE,73.9470338597693,9058.04001473811,0.986753178166689,2.382028,0.097488,0.901761556078173,4.41745138878373e-06
"383","AR-3B","Bout 8","MINI4_20220718_183000.wav",300,24000,FALSE,75.4431908532781,9224.01243427981,0.977154526730559,2.290386,0.255431,0.870791610797423,5.40454408586585e-06
"384","AR-3B","Bout 8","MINI4_20220718_193000.wav",300,24000,FALSE,75.217377298533,9221.70110434988,0.692490653403992,2.35048,0.16232,0.945152152972785,2.82452033172052e-06
"385","AR-3B","Bout 8","MINI4_20220718_203000.wav",300,24000,FALSE,57.1058256101069,8962.16443723974,0.985779525674179,2.309881,0.22148,0.90468582585635,8.44998769602949e-06
"386","AR-3B","Bout 8","MINI4_20220718_213000.wav",300,24000,FALSE,85.450447822141,9052.92556765484,0.987154958470766,2.392229,0.052545,0.927114977054595,2.10888056553758e-05
"387","AR-3B","Bout 8","MINI4_20220719_044200.wav",300,24000,FALSE,88.0928233869037,11811.8041865557,0.999831811907753,1.87703,0.500113,0.714202228679566,3.17726936497699e-05
"388","AR-3B","Bout 8","MINI4_20220719_054200.wav",300,24000,FALSE,78.0510136404394,11191.092161414,0.999949771496605,1.696599,0.608732,0.656528638181422,9.84935389653837e-05
"389","AR-3B","Bout 8","MINI4_20220719_064200.wav",300,24000,FALSE,99.1649237460991,10998.4891959145,0.999649417080516,1.949266,0.494413,0.737529262010108,1.24807112446719e-05
"390","AR-3B","Bout 8","MINI4_20220719_074200.wav",300,24000,FALSE,79.9469064662243,10357.031119688,0.993722146754739,2.124004,0.40222,0.873963711259873,9.81490493186101e-06
"391","AR-3B","Bout 8","MINI4_20220719_084200.wav",300,24000,FALSE,80.2467083069648,10127.094723131,0.995592767611036,1.37667,0.682961,0.874345175835941,5.62694487176462e-06
"392","AR-3B","Bout 8","MINI4_20220719_173000.wav",300,24000,FALSE,48.5387022661529,9637.66496813713,0.979574285180341,2.034945,0.464517,0.905684717964747,3.18004632815937e-06
"393","AR-3B","Bout 8","MINI4_20220719_183000.wav",300,24000,FALSE,46.3126976134883,9353.76942497445,0.879757678067894,2.02854,0.471155,0.872067947629822,5.25224732282425e-06
"394","AR-3B","Bout 8","MINI4_20220719_193000.wav",300,24000,FALSE,68.520639306607,9129.68528325678,0.993641343165748,2.365568,0.142476,0.865329016144133,6.66261079324263e-06
"395","AR-3B","Bout 8","MINI4_20220719_203000.wav",300,24000,FALSE,63.0646446541432,9319.84466179475,0.996448024486718,2.384427,0.085926,0.899118318031418,9.95866563272309e-06
"396","AR-3B","Bout 8","MINI4_20220719_213000.wav",300,24000,FALSE,69.3896684684009,9187.87598700955,0.988394894059455,2.3906,0.05639,0.925221333650424,2.18261183528755e-05
"397","AR-3B","Bout 8","MINI4_20220720_044200.wav",300,24000,FALSE,84.1652339790619,9982.20253629565,0.999566668864601,2.02475,0.447729,0.864007600870682,1.84138591370804e-05
"398","AR-3B","Bout 8","MINI4_20220720_054200.wav",300,24000,FALSE,57.3811108187461,19503.9366343717,0.997482237170343,2.133593,0.395546,0.690934845784519,0.000175751818711411
"399","AR-3B","Bout 8","MINI4_20220720_064200.wav",300,24000,FALSE,95.1486822215088,10781.1712348339,0.998030303844761,2.003423,0.449859,0.757436228194064,1.29358945918638e-05
"400","AR-3B","Bout 8","MINI4_20220720_074200.wav",300,24000,FALSE,113.751630464654,10425.911527431,0.999120548509561,1.88579,0.520858,0.79690679546792,1.01721881046041e-05
"401","AR-3B","Bout 8","MINI4_20220720_084200.wav",300,24000,FALSE,77.1063914523093,9357.45453821884,0.990794528597846,2.375647,0.115481,0.879423233818111,6.66029371457647e-06
"402","AR-3B","Bout 8","MINI4_20220720_172900.wav",300,24000,FALSE,34.8644269383883,9507.68760918672,-0.00336771785302733,1.757417,0.599444,0.886429357312104,1.01327180325826e-05
"403","AR-3B","Bout 8","MINI4_20220720_182900.wav",300,24000,FALSE,50.4104796293085,9088.5322966954,0.984247104515131,2.218085,0.334277,0.914314114660686,4.31628461199956e-06
"404","AR-3B","Bout 8","MINI4_20220720_192900.wav",300,24000,FALSE,60.0313050666971,9224.70250608725,0.986376293358386,2.162494,0.378818,0.860672198470155,7.7681834433992e-06
"405","AR-3B","Bout 8","MINI4_20220720_202900.wav",300,24000,FALSE,57.2375578901184,9053.33093130888,0.972866162865393,2.393159,0.055614,0.912469459963923,8.5201982151731e-06
"406","AR-3B","Bout 8","MINI4_20220720_212900.wav",300,24000,FALSE,67.3125919148704,9111.4587621772,0.993808026088599,2.390091,0.066441,0.90713184263848,2.25230449009101e-05
"407","AR-3B","Bout 8","MINI4_20220721_044300.wav",300,24000,FALSE,65.8105250959087,9951.79502795593,0.997587627472424,1.889144,0.517253,0.862682463760845,1.12109750238679e-05
"408","AR-3B","Bout 8","MINI4_20220721_054300.wav",300,24000,FALSE,70.8848077258791,9550.93503618896,0.997410227718607,1.833494,0.551279,0.851739674754115,1.09682577159386e-05
"409","AR-3B","Bout 8","MINI4_20220721_064300.wav",300,24000,FALSE,101.905193787936,9728.54600433559,0.966689581473861,2.034527,0.444222,0.884688142131823,7.14157112067358e-06
"410","AR-3B","Bout 8","MINI4_20220721_074300.wav",300,24000,FALSE,87.702193587183,9715.28013510815,0.990956596622729,2.327307,0.187066,0.891037329643043,6.99212614496812e-06
"411","AR-3B","Bout 8","MINI4_20220721_084300.wav",300,24000,FALSE,64.9037046148397,9178.62457312737,0.987525899318785,2.393283,0.05447,0.895921837765773,4.55697152053094e-06
"412","AR-3B","Bout 8","MINI4_20220721_172900.wav",300,24000,FALSE,39.1451285766332,9343.7004656744,0.824691203322321,2.35695,0.162848,0.902871150850236,3.85093503097784e-06
"413","AR-3B","Bout 8","MINI4_20220721_182900.wav",300,24000,FALSE,53.00624693865,9280.8361058089,0.938533385764173,2.392246,0.059745,0.857211383041491,7.31400747458304e-06
"414","AR-3B","Bout 8","MINI4_20220721_192900.wav",300,24000,FALSE,44.6161866887436,9152.48579314734,0.977054879194552,2.354175,0.167401,0.897030328636111,5.6981657516217e-06
"415","AR-3B","Bout 8","MINI4_20220721_202900.wav",300,24000,FALSE,81.8688173211074,9225.3553405168,0.995747115421093,2.332674,0.190227,0.863617130525155,1.16956876502858e-05
"416","AR-3B","Bout 8","MINI4_20220721_212900.wav",300,24000,FALSE,67.4242569971541,9174.50404425024,0.995502653260552,2.351925,0.162454,0.904719262319384,2.27976209041579e-05
"417","AR-3B","Bout 8","MINI4_20220722_044300.wav",300,24000,FALSE,70.3298379697082,9604.46364139654,0.999470125579453,2.124306,0.362768,0.853415694465297,1.31939380756203e-05
"418","AR-3B","Bout 8","MINI4_20220722_054300.wav",300,24000,FALSE,60.3128102564441,9367.74976424283,0.996833930687932,2.1437,0.377999,0.868320624167072,1.06933316158188e-05
"419","AR-3B","Bout 8","MINI4_20220722_064300.wav",300,24000,FALSE,78.6642149644487,11336.7985485737,0.999157142353656,1.961112,0.486231,0.71564904298889,1.06056024157065e-05
"420","AR-3B","Bout 8","MINI4_20220722_074300.wav",300,24000,FALSE,74.5304417102498,10636.2432529763,0.999448517740238,1.967194,0.482598,0.788130061325647,9.05842849938146e-06
"421","AR-3B","Bout 8","MINI4_20220722_084300.wav",300,24000,FALSE,84.4825716113275,11042.4952391179,0.999227337242691,2.101686,0.402639,0.808477259596711,9.14039304519241e-06
"422","AR-4A","Bout 8","MINI8_20220718_172000.wav",300,24000,FALSE,72.6245720356414,9600.56870158165,0.907802948033748,2.289842,0.255023,0.881296447160521,9.13360404706376e-06
"423","AR-4A","Bout 8","MINI8_20220718_182000.wav",300,24000,FALSE,57.6980805403083,8990.74121198755,0.969041544250861,2.368788,0.128201,0.886839541600567,1.32638564000878e-05
"424","AR-4A","Bout 8","MINI8_20220718_192000.wav",300,24000,FALSE,46.0448241112712,10612.0245049897,0.560433234360399,2.344651,0.17389,0.927339622155093,2.70994300316978e-05
"425","AR-4A","Bout 8","MINI8_20220718_202000.wav",300,24000,FALSE,77.2859266500803,9201.85277146538,0.828742302285048,2.324028,0.20153,0.861115143393434,1.58286600990768e-05
"426","AR-4A","Bout 8","MINI8_20220718_212000.wav",300,24000,FALSE,72.4130017953404,8896.70711197388,0.871676613551049,2.378435,0.102227,0.928621753330474,2.11136336875638e-05
"427","AR-4A","Bout 8","MINI8_20220719_044000.wav",300,24000,FALSE,64.0855936622419,8865.05853165638,0.971658308126178,2.391561,0.061328,0.923055867719302,8.29009863573577e-06
"428","AR-4A","Bout 8","MINI8_20220719_054000.wav",300,24000,FALSE,82.8158351000737,9062.47341244331,0.980505382316676,2.227587,0.279319,0.859914767457306,1.4359249437084e-05
"429","AR-4A","Bout 8","MINI8_20220719_064000.wav",300,24000,FALSE,125.230628104266,9192.43245091414,0.903795967103515,2.225535,0.259916,0.867479174987277,1.47159240250651e-05
"430","AR-4A","Bout 8","MINI8_20220719_074000.wav",300,24000,FALSE,99.7033998366944,9409.71387397982,0.884040532530541,2.203012,0.318415,0.857054017458598,1.42363205028362e-05
"431","AR-4A","Bout 8","MINI8_20220719_084000.wav",300,24000,FALSE,60.8242923781849,9301.52275313883,0.996065409244116,1.994923,0.472865,0.855376798040861,1.31153502300931e-05
"432","AR-4A","Bout 8","MINI8_20220719_172000.wav",300,24000,FALSE,60.4752856048335,9080.62047145449,0.937412093216576,2.374948,0.115376,0.915810106192902,9.51338187870453e-06
"433","AR-4A","Bout 8","MINI8_20220719_182000.wav",300,24000,FALSE,71.7955579034597,9129.18193646451,0.976133205621294,2.267896,0.268849,0.893002443378899,1.6996103471309e-05
"434","AR-4A","Bout 8","MINI8_20220719_192000.wav",300,24000,FALSE,82.1243037234215,8845.9485796043,0.981063935001656,2.300326,0.21835,0.852461752291299,2.41175526354441e-05
"435","AR-4A","Bout 8","MINI8_20220719_202000.wav",300,24000,FALSE,63.4961247755577,8833.8075895135,0.781552936254803,2.278514,0.243097,0.883511732450486,2.13803869692673e-05
"436","AR-4A","Bout 8","MINI8_20220719_212000.wav",300,24000,FALSE,84.5537576876352,8642.85086516168,0.984564980098438,2.307188,0.219879,0.918534729371209,3.21568011011724e-05
"437","AR-4A","Bout 8","MINI8_20220720_044000.wav",300,24000,FALSE,81.2386339001329,9167.1992370192,0.915819995566531,2.239863,0.261578,0.884578587498844,1.37828224186826e-05
"438","AR-4A","Bout 8","MINI8_20220720_054000.wav",300,24000,FALSE,90.5312070562047,9304.41940618132,0.933996203143692,2.25988,0.253938,0.876415436843611,1.52740483513113e-05
"439","AR-4A","Bout 8","MINI8_20220720_064000.wav",300,24000,FALSE,118.68423132024,9352.25001438919,0.9329510558438,2.15683,0.337893,0.87358974807979,1.6675273398416e-05
"440","AR-4A","Bout 8","MINI8_20220720_074000.wav",300,24000,FALSE,96.1646351298929,9758.53216422639,0.96876346611103,2.288364,0.225559,0.861753375310279,1.86593134073592e-05
"441","AR-4A","Bout 8","MINI8_20220720_084000.wav",300,24000,FALSE,64.5303223273702,9418.55277072813,0.994928325913546,2.374891,0.115859,0.874903172554443,1.51850666047097e-05
"442","AR-4A","Bout 8","MINI8_20220720_171900.wav",300,24000,FALSE,54.3440918952953,9046.45721377837,0.850143588673264,2.235994,0.30151,0.885591515855435,1.23842798577263e-05
"443","AR-4A","Bout 8","MINI8_20220720_181900.wav",300,24000,FALSE,66.1616123845188,8974.5591407381,0.951821361749809,2.375766,0.108667,0.903994845713963,1.04462224903049e-05
"444","AR-4A","Bout 8","MINI8_20220720_191900.wav",300,24000,FALSE,68.9246450670295,8918.26303389604,0.970029031460941,2.34116,0.168854,0.910958165224008,1.33967553298747e-05
"445","AR-4A","Bout 8","MINI8_20220720_201900.wav",300,24000,FALSE,45.125870938531,8725.04418682513,0.912268341845555,2.383872,0.089603,0.916599642141227,1.18777599570759e-05
"446","AR-4A","Bout 8","MINI8_20220720_211900.wav",300,24000,FALSE,75.2894224027121,9073.25621822534,0.927183334896066,2.351001,0.158481,0.907388482566788,2.43462529977003e-05
"447","AR-4A","Bout 8","MINI8_20220721_044100.wav",300,24000,FALSE,94.255118711933,8694.35283144767,0.978199851143348,2.379793,0.091626,0.933842619573323,1.80640416985216e-05
"448","AR-4A","Bout 8","MINI8_20220721_054100.wav",300,24000,FALSE,96.9323191305967,9058.58801562633,0.873323646912957,2.212717,0.268507,0.867454823219737,1.3878070502188e-05
"449","AR-4A","Bout 8","MINI8_20220721_064100.wav",300,24000,FALSE,113.384746447457,9855.94419122222,0.327832606250253,2.130735,0.331093,0.858338425317497,1.76683221200998e-05
"450","AR-4A","Bout 8","MINI8_20220721_074100.wav",300,24000,FALSE,89.7949425719699,9101.19906061551,0.845248711192041,2.173424,0.335111,0.857961085829628,1.99454233419923e-05
"451","AR-4A","Bout 8","MINI8_20220721_084100.wav",300,24000,FALSE,51.4000538394544,9194.34813313752,0.987916753695537,2.360081,0.139218,0.892130922651422,1.28936236364131e-05
"452","AR-4A","Bout 8","MINI8_20220721_171900.wav",300,24000,FALSE,64.8155249337442,9085.72270297712,0.936317618319436,1.914302,0.513605,0.872163613721487,1.70106530591054e-05
"453","AR-4A","Bout 8","MINI8_20220721_181900.wav",300,24000,FALSE,72.6197880892407,8964.44120189013,0.836734150224896,2.325866,0.190247,0.887408220161303,1.67854433154092e-05
"454","AR-4A","Bout 8","MINI8_20220721_191900.wav",300,24000,FALSE,69.3167001643273,8984.52728428908,0.965680305536114,2.312322,0.214058,0.850827854327366,2.10399595985172e-05
"455","AR-4A","Bout 8","MINI8_20220721_201900.wav",300,24000,FALSE,60.482349322581,8895.54597371658,0.93847621270031,2.299987,0.226012,0.890406922478191,2.17926888548782e-05
"456","AR-4A","Bout 8","MINI8_20220721_211900.wav",300,24000,FALSE,84.2019786093038,8937.8862787597,0.982675243321613,2.327956,0.193561,0.920250363884056,2.53729117813518e-05
"457","AR-4A","Bout 8","MINI8_20220722_044100.wav",300,24000,FALSE,79.8997415241981,8958.22428713555,0.958163856106483,2.273774,0.265224,0.893577430058997,1.58812050295526e-05
"458","AR-4A","Bout 8","MINI8_20220722_054100.wav",300,24000,FALSE,102.52480836973,9203.50071018982,0.594166914230539,2.113673,0.350428,0.851768169169945,1.99448150020289e-05
"459","AR-4A","Bout 8","MINI8_20220722_064100.wav",300,24000,FALSE,110.560592714833,9524.71213838553,0.936049904421062,2.209632,0.271506,0.868825436075083,1.53761832159166e-05
"460","AR-4A","Bout 8","MINI8_20220722_074100.wav",300,24000,FALSE,104.423361203056,9305.86942717024,0.900079806617184,2.123082,0.390491,0.843807392893991,2.67306565870625e-05
"461","AR-4A","Bout 8","MINI8_20220722_084100.wav",300,24000,FALSE,74.3749321284661,9440.93722952856,0.967725845962313,2.313451,0.208121,0.866145399364315,1.98053646894785e-05
"462","AR-5A","Bout 8","MINI5_20220718_172000.wav",300,24000,FALSE,114.415083672466,10166.9813988522,-0.175231596301823,1.826741,0.551906,0.796903675526144,1.47758353500987e-05
"463","AR-5A","Bout 8","MINI5_20220718_182000.wav",300,24000,FALSE,94.3664358390792,9515.17583436059,0.116796271180119,2.259079,0.268025,0.861370053776301,1.21458999374097e-05
"464","AR-5A","Bout 8","MINI5_20220718_192000.wav",300,24000,FALSE,47.831720350386,9164.03032310461,0.406373813234361,2.394087,0.042785,0.954780779454318,1.54109976809247e-05
"465","AR-5A","Bout 8","MINI5_20220718_202000.wav",300,24000,FALSE,106.674267097675,8589.39624983271,0.989871322618463,2.267579,0.233554,0.900223816161537,4.78814159952342e-05
"466","AR-5A","Bout 8","MINI5_20220718_212000.wav",300,24000,FALSE,76.3652253784238,9990.00039434498,0.361798330726802,2.232285,0.302019,0.864784800803036,1.4529072595535e-05
"467","AR-5A","Bout 8","MINI5_20220719_044000.wav",300,24000,FALSE,63.6323885851236,8880.78957667889,0.956659309971289,2.305362,0.219658,0.849451663281319,1.33050136202382e-05
"468","AR-5A","Bout 8","MINI5_20220719_054000.wav",300,24000,FALSE,77.1086289016391,9140.10946525953,0.706416254385405,1.830676,0.544564,0.78949088616045,1.317462978968e-05
"469","AR-5A","Bout 8","MINI5_20220719_064000.wav",300,24000,FALSE,100.465385542389,10304.8353924252,0.852857290177483,1.890359,0.511376,0.812064776774112,1.23080121156989e-05
"470","AR-5A","Bout 8","MINI5_20220719_074000.wav",300,24000,FALSE,107.94213164263,9881.60215422698,0.774840627113399,2.070426,0.397352,0.836939744860177,9.69396768495579e-06
"471","AR-5A","Bout 8","MINI5_20220719_084000.wav",300,24000,FALSE,107.450624249024,10590.3495750099,0.904590032087357,2.102294,0.402217,0.88728958550387,5.13660102854714e-06
"472","AR-5A","Bout 8","MINI5_20220719_172000.wav",300,24000,FALSE,56.8134113189936,9014.45729268519,0.280931519291177,2.299204,0.249604,0.883591955393392,1.43223033958507e-05
"473","AR-5A","Bout 8","MINI5_20220719_182000.wav",300,24000,FALSE,52.841183941675,8690.61021871716,0.685287685083923,2.384365,0.093109,0.920040434812755,1.11648799532555e-05
"474","AR-5A","Bout 8","MINI5_20220719_192000.wav",300,24000,FALSE,102.769615407802,8710.90719873663,0.989234098497073,2.2762,0.255229,0.899252679118642,2.67795714430711e-05
"475","AR-5A","Bout 8","MINI5_20220719_202000.wav",300,24000,FALSE,88.7315741617654,8723.67177116221,0.978315847946113,2.348459,0.149687,0.915249613802567,4.82802989343901e-05
"476","AR-5A","Bout 8","MINI5_20220719_212000.wav",300,24000,FALSE,65.2789009325049,9369.02001197953,0.249654223458221,2.328349,0.193725,0.858846489466414,2.37190623067596e-05
"477","AR-5A","Bout 8","MINI5_20220720_044000.wav",300,24000,FALSE,56.0488553235002,8948.30173081579,0.751204009160306,2.242917,0.29103,0.853903312317413,1.21170901315873e-05
"478","AR-5A","Bout 8","MINI5_20220720_054000.wav",300,24000,FALSE,57.2396127494108,8847.25804437432,0.743064498270753,2.29875,0.251893,0.839259220551495,1.0680880087245e-05
"479","AR-5A","Bout 8","MINI5_20220720_064000.wav",300,24000,FALSE,95.6345384920527,9411.75024980419,0.543675596744063,1.913305,0.505381,0.793376293388597,1.45926192065689e-05
"480","AR-5A","Bout 8","MINI5_20220720_074000.wav",300,24000,FALSE,94.7327987457531,9489.16551764166,0.582226780627069,2.10522,0.381505,0.794340564442704,1.21460779201487e-05
"481","AR-5A","Bout 8","MINI5_20220720_084000.wav",300,24000,FALSE,63.8014477698454,9253.59599527051,0.985064161230909,2.381952,0.094899,0.930806688942836,6.95428370368508e-06
"482","AR-5A","Bout 8","MINI5_20220720_171900.wav",300,24000,FALSE,84.7057940456048,8990.7962529738,0.971960471812193,2.224711,0.308004,0.912474721983239,2.85782738678583e-05
"483","AR-5A","Bout 8","MINI5_20220720_181900.wav",300,24000,FALSE,105.729560846577,9265.90261905126,-0.600117993330084,1.738879,0.597516,0.786814570980275,1.32307297239765e-05
"484","AR-5A","Bout 8","MINI5_20220720_191900.wav",300,24000,FALSE,95.9608445833115,8834.01870800529,0.980966784940521,2.267615,0.255307,0.912464989827344,3.95153105082938e-05
"485","AR-5A","Bout 8","MINI5_20220720_201900.wav",300,24000,FALSE,50.8885419374697,8779.74535343907,0.924815455977538,2.36646,0.139098,0.930592207885186,2.27570864122679e-05
"486","AR-5A","Bout 8","MINI5_20220720_211900.wav",300,24000,FALSE,68.3898895343445,9469.76327729423,0.651794432658505,2.307948,0.230052,0.867777856808218,1.97158311253223e-05
"487","AR-5A","Bout 8","MINI5_20220721_044100.wav",300,24000,FALSE,75.9798441699719,9630.10835515076,0.231195837774131,1.559583,0.665448,0.792559151090214,2.09094753834055e-05
"488","AR-5A","Bout 8","MINI5_20220721_054100.wav",300,24000,FALSE,84.4032883107811,9573.20011126943,0.655190100909422,1.753835,0.576562,0.787087657602901,1.85430009765106e-05
"489","AR-5A","Bout 8","MINI5_20220721_064100.wav",300,24000,FALSE,97.1300948504993,9940.53862715368,0.125124351859232,1.898086,0.481347,0.788151461936715,2.00395304952913e-05
"490","AR-5A","Bout 8","MINI5_20220721_074100.wav",300,24000,FALSE,106.57700304293,10415.0431946482,0.399677565241202,2.005147,0.459594,0.798034703932764,1.48788183189737e-05
"491","AR-5A","Bout 8","MINI5_20220721_084100.wav",300,24000,FALSE,96.4044672625803,8803.8555202709,0.998207968872047,2.215244,0.32459,0.88252397876922,1.15731142342662e-05
"492","AR-5A","Bout 8","MINI5_20220721_171900.wav",300,24000,FALSE,77.535959695936,8840.13019676542,0.871088149566823,2.310225,0.226421,0.912314724189268,2.47645696917306e-05
"493","AR-5A","Bout 8","MINI5_20220721_181900.wav",300,24000,FALSE,92.9771927314768,8845.4414392429,0.978457460788135,2.266227,0.24846,0.910761576096604,3.86363321751927e-05
"494","AR-5A","Bout 8","MINI5_20220721_191900.wav",300,24000,FALSE,88.9372941089591,9415.17408645601,-0.609175540486833,1.425305,0.706263,0.780882060091514,1.48574552659583e-05
"495","AR-5A","Bout 8","MINI5_20220721_201900.wav",300,24000,FALSE,102.760835596168,8672.23160004013,0.987894372855683,2.327045,0.16896,0.914270210305726,5.7806011838584e-05
"496","AR-5A","Bout 8","MINI5_20220721_211900.wav",300,24000,FALSE,80.7883024109569,9246.07790333276,0.852454367241057,1.930256,0.496522,0.843689015842127,1.7117075999786e-05
"497","AR-5A","Bout 8","MINI5_20220722_044100.wav",300,24000,FALSE,75.3430467274862,9302.30747929805,0.676582825399761,1.807954,0.565517,0.806512689026117,1.38452240563897e-05
"498","AR-5A","Bout 8","MINI5_20220722_054100.wav",300,24000,FALSE,85.9908029360377,9123.74601485591,-0.292057630276579,1.66225,0.608892,0.762978746880196,1.67165380721709e-05
"499","AR-5A","Bout 8","MINI5_20220722_064100.wav",300,24000,FALSE,106.478015050324,9446.56073732366,-0.344861391318425,1.787913,0.54038,0.773999176603627,2.03342848194376e-05
"500","AR-5A","Bout 8","MINI5_20220722_074100.wav",300,24000,FALSE,111.758509921609,9797.97374317145,0.0445382468167418,1.765015,0.574344,0.776758041303532,2.20813725352473e-05
"501","AR-5B","Bout 8","57I_0+1_20220718_162000.wav",300,24000,FALSE,54.2210012068701,10826.3213745291,0.288042199855375,2.385817,0.080422,0.933677675370101,2.05808591208325e-05
"502","AR-5B","Bout 8","57I_0+1_20220718_172000.wav",300,24000,FALSE,48.5413723988325,9916.94411994163,0.327884682445579,2.330518,0.204995,0.854217076786682,1.55673757614194e-05
"503","AR-5B","Bout 8","57I_0+1_20220718_182000.wav",300,24000,FALSE,47.6512212677249,9050.13717584951,0.254401039881455,2.277662,0.269804,0.87171803689704,1.50230810603635e-05
"504","AR-5B","Bout 8","57I_0+1_20220718_192000.wav",300,24000,FALSE,50.785316900863,9418.31687475908,0.404002270163383,2.395272,0.039643,0.941413933691992,1.36600260222859e-05
